sample_uid,source_group_code,taxon_candidate,origin_label_source,stored_coordinate_discrepancy
farmed_culter_alburnus__00056,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00057,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00058,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00059,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00060,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00061,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00062,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00063,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00064,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00065,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00066,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00067,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00068,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00069,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00070,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00071,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00072,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00073,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00074,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00075,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00076,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00077,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00078,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00079,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00080,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00081,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00082,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00083,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00084,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00085,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00086,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00087,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00088,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00089,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00090,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00091,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00092,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00093,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00094,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00095,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00096,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00097,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00098,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00099,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00100,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00101,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_culter_alburnus__00102,farmed_culter_alburnus,Culter alburnus,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00001,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.00020000000003506102
farmed_ctenopharyngodon_idella__00002,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00003,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00004,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.00019999999999242846
farmed_ctenopharyngodon_idella__00005,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00006,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00007,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00008,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00009,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00010,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00011,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00012,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00013,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00014,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00015,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00016,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00017,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00018,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00019,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00020,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00021,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00022,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00023,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00024,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00025,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0001999999999782176
farmed_ctenopharyngodon_idella__00026,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00027,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00028,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00029,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00030,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00031,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00032,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00033,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00034,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00035,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.00020000000003506102
farmed_ctenopharyngodon_idella__00036,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00037,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00038,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00039,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00040,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00041,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00042,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00043,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00044,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00045,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00046,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00047,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00048,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.00020000000003506102
farmed_ctenopharyngodon_idella__00049,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00050,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00051,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.00020000000003506102
farmed_ctenopharyngodon_idella__00052,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00053,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00054,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.00020000000003506102
farmed_ctenopharyngodon_idella__00055,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00056,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00057,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.00015000000001919034
farmed_ctenopharyngodon_idella__00058,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00059,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00060,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00061,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00062,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00063,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00064,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00065,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00066,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00067,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.00020000000003506102
farmed_ctenopharyngodon_idella__00068,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00069,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00070,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00071,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00072,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00073,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00074,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00075,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00076,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00077,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00078,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.00020000000003506102
farmed_ctenopharyngodon_idella__00079,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00080,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00081,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00082,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00083,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00084,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00085,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00086,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00087,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00088,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00089,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00090,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00091,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00092,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00093,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00094,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00095,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00096,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00097,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.00016000000002236447
farmed_ctenopharyngodon_idella__00098,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00099,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00100,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00101,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002000000000066393
farmed_ctenopharyngodon_idella__00102,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.00016000000000815362
farmed_ctenopharyngodon_idella__00103,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.00029799999998658677
farmed_ctenopharyngodon_idella__00104,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002290000000471082
farmed_ctenopharyngodon_idella__00105,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.0002819999999985612
farmed_ctenopharyngodon_idella__00106,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.00029799999998658677
farmed_ctenopharyngodon_idella__00107,farmed_ctenopharyngodon_idella,Ctenopharyngodon idella,farmed,0.00020799999998644125
